2025-03-22 00:20:52,389 INFO -- Edge Accuracy = 75.00, Instantaneous Accuracy = 50.00, Lagged Accuracy = 66.67, Counterfactual Accuracy = 91.67,  Blended Accuracy = 75.00,  RR Accuracy = 75.00  
2025-03-22 00:20:54,097 INFO -- Edge Accuracy = 76.92, Instantaneous Accuracy = 53.85, Lagged Accuracy = 69.23, Counterfactual Accuracy = 92.31,  Blended Accuracy = 76.92,  RR Accuracy = 76.92  
2025-03-22 00:20:55,487 INFO -- Edge Accuracy = 71.43, Instantaneous Accuracy = 50.00, Lagged Accuracy = 64.29, Counterfactual Accuracy = 85.71,  Blended Accuracy = 78.57,  RR Accuracy = 71.43  
2025-03-22 00:20:57,255 INFO -- Edge Accuracy = 73.33, Instantaneous Accuracy = 53.33, Lagged Accuracy = 66.67, Counterfactual Accuracy = 80.00,  Blended Accuracy = 80.00,  RR Accuracy = 73.33  
2025-03-22 00:20:59,633 INFO -- Edge Accuracy = 75.00, Instantaneous Accuracy = 50.00, Lagged Accuracy = 68.75, Counterfactual Accuracy = 75.00,  Blended Accuracy = 75.00,  RR Accuracy = 75.00  
2025-03-22 00:21:02,126 INFO -- Edge Accuracy = 76.47, Instantaneous Accuracy = 47.06, Lagged Accuracy = 70.59, Counterfactual Accuracy = 70.59,  Blended Accuracy = 70.59,  RR Accuracy = 70.59  
2025-03-22 00:21:03,934 INFO -- Edge Accuracy = 77.78, Instantaneous Accuracy = 50.00, Lagged Accuracy = 72.22, Counterfactual Accuracy = 72.22,  Blended Accuracy = 72.22,  RR Accuracy = 66.67  
2025-03-22 00:21:16,321 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 0.00, Lagged Accuracy = 0.00, Counterfactual Accuracy = 100.00,  Blended Accuracy = 0.00,  RR Accuracy = 0.00  
2025-03-22 00:21:17,903 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 50.00, Lagged Accuracy = 50.00, Counterfactual Accuracy = 100.00,  Blended Accuracy = 50.00,  RR Accuracy = 50.00  
2025-03-22 00:21:21,028 INFO -- Edge Accuracy = 100.00, Instantaneous Accuracy = 66.67, Lagged Accuracy = 66.67, Counterfactual Accuracy = 100.00,  Blended Accuracy = 66.67,  RR Accuracy = 66.67  
